title,company,location,salary,description,skills,source,salary_min,salary_max,salary_period,standardized_title,experience_years,education_level,city,state,standardized_title_encoded,company_encoded,city_encoded,state_encoded,education_level_encoded,salary_period_encoded,source_encoded,salary_min_scaled,salary_max_scaled,experience_years_scaled,Python,Java,JavaScript,C++,C#,SQL,NoSQL,MongoDB,React,Angular,Vue,Node.js,AWS,Azure,GCP,Docker,Kubernetes,Git,CI/CD,Jenkins,TensorFlow,PyTorch,Scikit-learn,Pandas,NumPy,R,Tableau,Power BI,Excel,Machine Learning,Deep Learning,NLP,Computer Vision,Data Analysis,Data Visualization,Statistics,Agile,Scrum,Project Management,REST API,GraphQL,Django,Flask,Spring,Hibernate,TypeScript,Go,Rust,Swift,Kotlin,PHP,Ruby,Rails,Linux,Unix,Windows Server,desc_svd_0,desc_svd_1,desc_svd_2,desc_svd_3,desc_svd_4,desc_svd_5,desc_svd_6,desc_svd_7,desc_svd_8,desc_svd_9,city_state,is_tech_hub,state_CA,state_CO,state_FL,state_GA,state_IL,state_MA,state_NY,state_TX,state_WA,is_tech_giant,experience_level,exp_Not Specified,exp_Entry Level,exp_Mid Level,exp_Senior,exp_Expert,education_rank,edu_Bachelor's,edu_Master's,edu_Not Specified,salary_avg,salary_annual,salary_range,salary_range_pct
DevOps Engineer,FutureTech,"Chicago, IL",$82696 - $108581,Admit four conference question debate. Show deep know democratic staff suggest cell. Six address six significant. Someone into place deal season thought stand culture. Matter outside it many information team.,"Flask, Windows Server, Spring",SimplyHired,82696.0,108581.0,annual,DevOps Engineer,,Bachelor's,Chicago,IL,1,5,3,4,0,0,2,0.5406371395656057,0.8788068872418798,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22847387485330214,-0.05092197108784836,0.039074423446146124,0.05819493344128178,-0.06963693115602257,0.34007727683382233,-0.004697059540191652,0.06169354470413076,0.122221276208998,0.04231965431168689,Chicago_IL,0,False,False,False,False,True,False,False,False,False,0,Not Specified,True,False,False,False,False,3,True,False,False,95638.5,95638.5,25885.0,31.301393054077586
Full Stack Developer,InnovateX,"Los Angeles, CA",$76233 - $103733,Behind foreign mind political last fast really. Whether school police seven rate. Market key daughter lose good.,"Deep Learning, Flask, Scikit-learn, Data Visualization, JavaScript, Azure, PHP, Jenkins",SimplyHired,76233.0,103733.0,annual,Software Engineer,,Not Specified,Los Angeles,CA,5,6,5,0,2,0,2,0.08676651947731547,0.5644518844308889,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14145916984775017,0.016049483536358662,0.10125406641115685,0.05245757674134738,-0.06499748114585321,-0.030308609842164512,-0.03977031244819413,0.01938641921457603,-0.07032775278451774,-0.011860891576356393,Los Angeles_CA,1,True,False,False,False,False,False,False,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,89983.0,89983.0,27500.0,36.073616412839584
Full Stack Developer,DevOpsPro,"Los Angeles, CA",$98816 - $127683,Hair wrong store result help room state. Case task nation short term candidate car series. Difficult wear finally suggest suffer. Point at force exist job two girl total. Couple through society head morning.,"MongoDB, Scikit-learn, R, Spring, JavaScript, Deep Learning, C++, REST API, Docker",SimplyHired,98816.0,127683.0,annual,Software Engineer,,Not Specified,Los Angeles,CA,5,4,5,0,2,0,2,1.6726802148902598,2.117422659456308,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2211551593892601,-0.10672370694190556,-0.08878945886311587,0.08242203046744581,0.20610709677175046,0.00530251179328332,0.04840266201257635,-0.09990279480704511,-0.08926316198967452,-0.10227020703032404,Los Angeles_CA,1,True,False,False,False,False,False,False,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,113249.5,113249.5,28867.0,29.21288050518135
Database Administrator,DataWorks,"Miami, FL",$93315 - $111764,Race beautiful send task. Seven last true clearly argue question international. Ability region onto woman though. Any wall range couple what.,"Node.js, Linux, Unix, Git, Windows Server, MongoDB, Data Visualization, GCP, Statistics",Glassdoor,93315.0,111764.0,annual,Other,,Not Specified,Miami,FL,3,3,6,2,2,0,1,1.2863670041358601,1.085199621141918,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16958436604702634,0.05393907726350898,0.05915588217000028,0.027784819611528566,-0.08502399430230623,0.1535795813463781,0.10403526426381617,0.09432550086103904,-0.24113442156525502,-0.1421628424564137,Miami_FL,0,False,False,True,False,False,False,False,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,102539.5,102539.5,18449.0,19.770669238600437
Product Manager,DataWorks,"Los Angeles, CA",$84151 - $94586,Church serve finish why. Level least answer. Someone mean address stuff. Approach notice degree. Hard hope group most fast last its. Kitchen thank say institution follow especially could song.,"Scrum, CI/CD, Vue, NoSQL, Computer Vision, Project Management",SimplyHired,84151.0,94586.0,annual,Product Manager,,Not Specified,Los Angeles,CA,4,3,5,0,2,0,2,0.6428159655331845,-0.028659751442076085,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22058610391987837,0.03010289664157162,0.1822063678335687,0.07040432219963605,0.018315605267331732,0.1794644308392182,0.09102426837796851,0.10287078633704182,0.11575487160568103,0.05983354241267726,Los Angeles_CA,1,True,False,False,False,False,False,False,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,89368.5,89368.5,10435.0,12.400327981842164
UX/UI Designer,DataWorks,"Boston, MA",$77951 - $97225,Nation argue cell south oil. Compare difference cost listen human really. Must bar former blue writer politics answer bring. Artist drug open eye seek Republican nice general. Born send development seem. East reduce debate.,"Tableau, PyTorch, AWS, MongoDB, Windows Server, Spring, Docker, Go, Flask",CareerBuilder,77951.0,97225.0,annual,UX/UI Designer,,Bachelor's,Boston,MA,6,3,2,5,0,0,0,0.20741478271600997,0.1424588237266956,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17453599727007751,0.10387818281568366,0.062448186455642395,-0.16549879724977046,-0.05224444624110696,-0.008423821848280905,0.005634927744205986,0.06588561137300683,-0.0008679601353091537,0.010891433058007806,Boston_MA,1,False,False,False,False,False,True,False,False,False,0,Not Specified,True,False,False,False,False,3,True,False,False,87588.0,87588.0,19274.0,24.72578927787969
UX/UI Designer,TechCorp,"Atlanta, GA",$79516 - $109261,Bank dream type picture to. Beyond oil sea take sing. Direction build necessary treatment friend matter.,"PyTorch, React, R, GCP",CareerBuilder,79516.0,109261.0,annual,UX/UI Designer,,Bachelor's,Atlanta,GA,6,8,0,3,0,0,0,0.3173184683787323,0.9228995856559628,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09804385915278398,-0.05600003606647946,-0.048517100866634806,0.02353955490750956,-0.0015146631903449467,0.10621633465763562,0.08734739981836187,-0.031783296012619734,-0.002154069840111373,-0.0019309725048269493,Atlanta_GA,0,False,False,False,True,False,False,False,False,False,0,Not Specified,True,False,False,False,False,3,True,False,False,94388.5,94388.5,29745.0,37.407565772926205
Database Administrator,SecureIT,"Miami, FL",$56230 - $74532,Push style church poor like opportunity. Thousand general maybe follow first. Admit source building mind voice candidate travel series. Since information out both here. Quality bank traditional member woman account.,"Linux, CI/CD, NumPy, React, C++, Jenkins, Rails, Windows Server",Glassdoor,56230.0,74532.0,annual,Other,,Bachelor's,Miami,FL,3,7,6,2,0,0,1,-1.3179641030859013,-1.3290053014362206,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19882322491629928,0.023136716544169135,-0.12854572644652595,-0.14186281651256413,-0.041243025843581915,0.0023875502674870638,-0.13474379571434447,-0.038256386587838725,-0.25262764208148175,0.09184291767151553,Miami_FL,0,False,False,True,False,False,False,False,False,False,0,Not Specified,True,False,False,False,False,3,True,False,False,65381.0,65381.0,18302.0,32.54846167526232
Cybersecurity Analyst,DevOpsPro,"Boston, MA",$99258 - $109892,Minute issue skill star week order. Indeed west see often drive although. Firm lose population. Voice without mean pattern measure run garden. Local government how executive site general.,"Ruby, Django, Git, AWS, Jenkins, Deep Learning, Kubernetes",SimplyHired,99258.0,109892.0,annual,Other,,Not Specified,Boston,MA,3,4,2,5,2,0,2,1.7037201056652906,0.9638150160960897,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24575278203754852,-0.14328824101496784,-0.07781773654231094,-0.15387546002654012,-0.15504245811956244,-0.13169633205054063,0.1242385994687646,0.10987293290762427,0.1065608403207098,-0.015117320984199984,Boston_MA,1,False,False,False,False,False,True,False,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,104575.0,104575.0,10634.0,10.713494126418022
Frontend Developer,TechCorp,"New York, NY",$98268 - $121393,Carry ever can page again system relationship. Young we event perform. Age important hear tax. Decision art modern. Benefit I contain.,"Power BI, Kotlin, Java, Spring, Unix, Django",CareerBuilder,98268.0,121393.0,annual,Software Engineer,,Not Specified,New York,NY,5,8,7,6,2,0,0,1.6341963684089997,1.7095651991260417,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17889724535589327,-0.07603775449637583,0.3860052145820653,-0.04199360562811866,0.10143925394673547,0.035554354270372505,-0.07909509636427514,-0.030154436464955227,-0.10857668780213293,-0.05351694183780796,New York_NY,1,False,False,False,False,False,False,True,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,109830.5,109830.5,23125.0,23.532584361134855
Software Engineer,CodeMasters,"Chicago, IL",$77128 - $103095,Wide once operation central sound. Piece hundred camera since present. Technology never may mother difficult land.,"Project Management, JavaScript, Power BI, Scrum, Deep Learning, TypeScript, Computer Vision, C++, CI/CD, NoSQL",SimplyHired,77128.0,103095.0,annual,Software Engineer,,Not Specified,Chicago,IL,5,2,3,4,2,0,2,0.14961878699689146,0.5230825585659111,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09714916560984214,0.13181354607368279,-0.06283483489613033,-0.03632559203244233,0.020687777977037976,-0.009939028723882377,-0.05337747612126685,0.017132040400519265,-0.11083434639232628,-0.027568454027608918,Chicago_IL,0,False,False,False,False,True,False,False,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,90111.5,90111.5,25967.0,33.6674100197075
Full Stack Developer,TechCorp,"Denver, CO",$78489 - $91473,Lot eight member current at campaign street. Wonder about book apply. Establish reach culture goal. Test article actually game seat result. Threat southern be protect likely.,"React, Scrum, Python, C#, NoSQL, Spring, Machine Learning, TensorFlow, GCP",SimplyHired,78489.0,91473.0,annual,Software Engineer,,Not Specified,Denver,CO,5,8,4,1,2,0,2,0.24519636922498417,-0.23051353109360556,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2029161887176754,-0.031355848076623116,-0.04754571839677091,0.07384285092555223,-0.012557936980183577,0.004433077527203132,0.1460552944441075,0.007450415087409491,-0.1042592066258235,-0.08091995929694396,Denver_CO,0,False,True,False,False,False,False,False,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,84981.0,84981.0,12984.0,16.542445438214273
Database Administrator,DevOpsPro,"Boston, MA",$82929 - $111539,Total never structure blue game late understand. Perhaps star enough late rest level. Rest today understand environmental cover. Campaign common positive lead staff blue all. Professor close light authority smile radio model.,"SQL, Scikit-learn, Flask, MongoDB, NumPy, React, JavaScript, Data Analysis, Angular, Azure",Glassdoor,82929.0,111539.0,annual,Other,,Not Specified,Boston,MA,3,4,2,5,2,0,1,0.556999796919864,1.0706101253431404,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22244246404553603,-0.2010531781763975,-0.03065303438123544,-0.0009213877956128621,0.01554989555959823,-0.15400185154632984,-0.24552891373165275,0.1539851465088576,-0.17380612696425868,0.14672298860131971,Boston_MA,1,False,False,False,False,False,True,False,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,97234.0,97234.0,28610.0,34.49939104535205
Full Stack Developer,FutureTech,"Chicago, IL",$68323 - $89296,Political including your. Street must ever job. Son try best maybe. Level customer risk practice teach family turn visit. Meeting never enter president movie walk. Business apply program.,"Angular, R, MongoDB, AWS, Ruby, PHP, Python, Hibernate",SimplyHired,68323.0,89296.0,annual,Software Engineer,,Not Specified,Chicago,IL,5,5,3,4,2,0,2,-0.4687211186007251,-0.37167500822222094,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16654374833833496,-0.1926030069143655,-0.09388197030229953,0.1030583825264208,-0.017087615936296995,-0.0350046633335502,0.029975225822199855,-0.24786277040801968,-0.08268219046396277,-0.08654835479125267,Chicago_IL,0,False,False,False,False,True,False,False,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,78809.5,78809.5,20973.0,30.696837082680794
Cloud Engineer,FutureTech,"Boston, MA",$64552 - $80846,Really address forward remain. There TV simple federal possible. Executive once sport best economy raise knowledge move. Parent site north environmental her. Decision receive nation others. Three it form attention attention test throw.,"PHP, Kotlin, NoSQL, Vue, React, Scrum, C++",Glassdoor,64552.0,80846.0,annual,DevOps Engineer,,Not Specified,Boston,MA,1,5,2,5,2,0,1,-0.7335433541496872,-0.9195916282207509,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28325314582800404,-0.043490476893654914,0.11098652333824405,0.038067442487167015,-0.21868630344698947,0.09433183722864633,0.09014737066902782,0.04026774884367498,0.07199802049933446,0.1379429379592447,Boston_MA,1,False,False,False,False,False,True,False,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,72699.0,72699.0,16294.0,25.241665633907544
Data Scientist,AI Solutions,"New York, NY",$53699 - $70215,Teach participant from trouble through happy strategy. Alone season break paper herself true actually. Religious father brother much keep.,"Project Management, Unix, Git, Machine Learning, AWS, Rust, Docker, Azure, Linux, Statistics",SimplyHired,53699.0,70215.0,annual,Data Scientist,,Not Specified,New York,NY,0,0,7,6,2,0,2,-1.4957061020714286,-1.6089290941620968,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13771015806299913,-0.1741275025515005,-0.12692908185423324,-0.03762507228978172,-0.07257714632020429,0.06658621722603203,0.12455738575621922,-0.12009017531102478,-0.1545689486016039,-0.035583921741398426,New York_NY,1,False,False,False,False,False,False,True,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,61957.0,61957.0,16516.0,30.756624890593866
Frontend Developer,SecureIT,"Chicago, IL",$54970 - $80641,Rather often minute black clear occur draw. Sense between activity decade possible town officer. Shake just heart ready course various.,"Pandas, Unix, Vue, AWS, PyTorch, Excel, NLP, Jenkins",CareerBuilder,54970.0,80641.0,annual,Software Engineer,,Not Specified,Chicago,IL,5,7,3,4,2,0,0,-1.4064488595939078,-0.932884279948526,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1368003879774559,-0.14024489206619725,0.05377960572469197,0.10524548259572752,-0.13203607024103808,0.23788756711283354,0.15379564697122605,-0.11170100811866096,0.11608830764525221,0.15041191086346867,Chicago_IL,0,False,False,False,False,True,False,False,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,67805.5,67805.5,25671.0,46.70001819174095
Product Manager,InnovateX,"New York, NY",$56456 - $73045,Skin he effort animal trade. Century ever ability his benefit development save. Minute thing hospital continue child. Of effect and yard Mrs. Tonight food option especially picture.,"Node.js, PHP, TypeScript, Rust, Ruby, Docker, GCP, Excel, Hibernate",CareerBuilder,56456.0,73045.0,annual,Product Manager,,Not Specified,New York,NY,4,6,7,6,2,0,0,-1.302093027712243,-1.4254256581152518,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13327277077778998,0.10962927163366382,0.06273979358051039,-0.25493538110602454,0.10379258796244147,-0.08105540317157794,0.06323881408653473,0.16873553124910098,0.06904903886844904,0.03790935786081538,New York_NY,1,False,False,False,False,False,False,True,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,64750.5,64750.5,16589.0,29.383945019129943
Frontend Developer,CodeMasters,"Seattle, WA",$79882 - $91011,There bank type together imagine. Course discover go range. Audience evidence site trouble. Program be strategy into. Special guess help agent more indeed. Republican arrive senior decide each very.,"NoSQL, JavaScript, Java, Computer Vision, Tableau",CareerBuilder,79882.0,91011.0,annual,Software Engineer,,Bachelor's,Seattle,WA,5,2,9,8,0,0,0,0.3430211833643913,-0.26047062913376184,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seattle_WA,1,False,False,False,False,False,False,False,False,True,0,Not Specified,True,False,False,False,False,3,True,False,False,85446.5,85446.5,11129.0,13.931799404121078
Software Engineer,WebWizards,"Miami, FL",$67514 - $92335,Or as piece speak upon. Responsibility ahead hot sure every appear church time. Site physical drug debate produce find ask poor.,"PHP, R, TypeScript, TensorFlow, Node.js, Go, Excel",Glassdoor,67514.0,92335.0,annual,Software Engineer,,Bachelor's,Miami,FL,5,9,6,2,0,0,1,-0.5255339503586435,-0.17461955163340048,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09510484107194635,0.09134645179503058,0.009430431005306038,-0.11561558512505149,0.07849817527424136,-0.07675164241384592,-0.03644941995238103,-0.08707913647818918,0.2550894830298798,0.06691404758912424,Miami_FL,0,False,False,True,False,False,False,False,False,False,0,Not Specified,True,False,False,False,False,3,True,False,False,79924.5,79924.5,24821.0,36.76422667891104
UX/UI Designer,FutureTech,"San Francisco, CA",$52534 - $72747,Life own article along. Cover positive on draw never of. Factor suddenly growth cut term. Kid option social close.,"C#, NoSQL, GCP, Agile, Kotlin, Data Visualization, Project Management, Rails",Glassdoor,52534.0,72747.0,annual,UX/UI Designer,,Not Specified,San Francisco,CA,6,5,8,0,2,0,1,-1.5775193888427201,-1.4447486347731882,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16954244691039827,-0.16070463069768043,0.10768004489617938,0.04787246399930045,0.02012279029079833,-0.0008102534328577778,-0.13941654907748163,0.051668024056320115,0.06740624776254257,-0.04301458180616203,San Francisco_CA,1,True,False,False,False,False,False,False,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,62640.5,62640.5,20213.0,38.47603456808924
Backend Developer,Cloudify,"San Francisco, CA",$53493 - $80688,Final art social writer. Federal affect your save end. Theory by back simple reflect later.,"Hibernate, Tableau, Docker, TensorFlow",SimplyHired,53493.0,80688.0,annual,Software Engineer,,Bachelor's,San Francisco,CA,5,1,8,0,0,0,2,-1.5101726575005152,-0.9298366963816702,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137610988163448,0.02478447885803388,0.02474649101776525,-0.134201150192192,-0.09115413028633171,0.17401677921292774,-0.06001400415585957,0.061961485921281936,-0.04971674618681779,-0.12765683769893355,San Francisco_CA,1,True,False,False,False,False,False,False,False,False,0,Not Specified,True,False,False,False,False,3,True,False,False,67090.5,67090.5,27195.0,50.83842745779822
UX/UI Designer,SecureIT,"Denver, CO",$64275 - $93237,Boy whose mother always. Too tough yeah score resource hear family. Shoulder throughout cover customer unit much head account. Hear hour capital audience single.,"C++, Angular, Docker, C#, Pandas, Rust, Django, Java, Hibernate",SimplyHired,64275.0,93237.0,annual,UX/UI Designer,,Not Specified,Denver,CO,6,7,4,1,2,0,2,-0.7529959553820029,-0.11613188403119053,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20281227913179461,-0.04841443154458358,-0.23929317870255049,-0.03607316177071744,0.23871619311375655,-0.13912115623929297,0.11680307822718725,0.13413378052064712,-0.0882456244918415,-0.06212375270394657,Denver_CO,0,False,True,False,False,False,False,False,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,78756.0,78756.0,28962.0,45.05950991831972
Cybersecurity Analyst,TechCorp,"Los Angeles, CA",$66809 - $78870,Season better religious somebody least bit work us. On must ago include executive seven dark. Case week summer provide seat.,"Pandas, Jenkins, Ruby, C#",SimplyHired,66809.0,78870.0,annual,Other,,Not Specified,Los Angeles,CA,3,8,5,0,2,0,2,-0.57504327840479,-1.0477198224357918,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1730682151418082,0.05109274131224492,0.16307557004312706,0.16586339557043053,-0.08571890166161722,-0.10582531283970326,0.06971671379835277,0.04976908887887375,-0.03086041554459836,0.02175586964740197,Los Angeles_CA,1,True,False,False,False,False,False,False,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,72839.5,72839.5,12061.0,18.052956936939633
Cloud Engineer,AI Solutions,"Denver, CO",$90576 - $105625,Board buy up similar senior sit. Role modern born evening capital. Spend table market born feeling indeed draw attorney. Magazine ground represent onto politics send soldier.,"REST API, Data Analysis, Flask, Linux, Jenkins, JavaScript, AWS",CareerBuilder,90576.0,105625.0,annual,DevOps Engineer,,Not Specified,Denver,CO,1,0,4,1,2,0,0,1.094017997726789,0.6871333335477195,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14130207809669126,0.0758711438800888,0.07603855171954073,-0.203579841229,0.09823442743191982,-0.07871269140110845,-0.04980547742280698,-0.11816991025672999,0.047796714813160696,0.052805841512612035,Denver_CO,0,False,True,False,False,False,False,False,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,98100.5,98100.5,15049.0,16.614776541247128
Frontend Developer,SecureIT,"Denver, CO",$54561 - $71157,Either store cold factor local stop. Ready drop central police role yourself operation. Billion Mrs year increase worker author city everybody. Go movie shoulder wait clear per field home. Whose real science skin no TV.,"Rust, PHP, Spring",Glassdoor,54561.0,71157.0,annual,Software Engineer,,Not Specified,Denver,CO,5,7,4,1,2,0,1,-1.4351712924603957,-1.547847738417882,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2793823455771366,-0.04042644629821334,0.06295420062035259,-0.027797293335524508,0.08471974176958164,-0.159623013670775,-0.11296522196525885,0.14381234658221875,0.1296394315321494,-0.07007392662574657,Denver_CO,0,False,True,False,False,False,False,False,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,62859.0,62859.0,16596.0,30.41733106064772
Product Manager,CodeMasters,"Denver, CO",$92864 - $114980,Million society including thing forward. Tax break only both past. Account hospital community mean eight respond talk. Edge bed common business huge baby challenge. Seven watch serious go.,"Computer Vision, Windows Server, R, Power BI, Tableau, Deep Learning",CareerBuilder,92864.0,114980.0,annual,Product Manager,,Bachelor's,Denver,CO,4,2,4,1,0,0,0,1.254695079385772,1.29373214775911,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2508074518571465,0.02968945654981004,-0.02140619009411604,0.2506897005800258,-0.06962783033554187,0.010643504147229959,0.0022645592234673308,0.0506158550394127,-0.23464842981216674,-0.009583182607400431,Denver_CO,0,False,True,False,False,False,False,False,False,False,0,Not Specified,True,False,False,False,False,3,True,False,False,103922.0,103922.0,22116.0,23.815472088215024
Data Scientist,WebWizards,"Chicago, IL",$50206 - $70920,If writer example agree usually. Rich measure life director century. Yet your including wear month especially expert loss. Long well position marriage left your. Among standard should must.,"PHP, Pandas, REST API, AWS, Angular, Scikit-learn, Git",CareerBuilder,50206.0,70920.0,annual,Data Scientist,,Not Specified,Chicago,IL,0,9,3,4,2,0,0,-1.7410055103908464,-1.5632153406592608,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21885749691899034,-0.01483083848340519,0.08497945186455397,0.033262676490203855,-0.05246210599117491,0.20279812894978239,-0.10931085432267455,0.04522238514065439,-0.06953707214183291,-0.19998976436813892,Chicago_IL,0,False,False,False,False,True,False,False,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,60563.0,60563.0,20714.0,41.258016970083254
